# TOPAS Version: 3.9
# Parameter File: 6.8a_SS.txt
# Results for scorer: DoseOnRTGrid
# Scored in component: Scorer
# X in 1 bin  of 0.5 cm
# Y in 1 bin  of 0.5 cm
# Z in 80 bins of 0.125 cm
# DoseToMedium ( Gy ) : Sum   Standard_Deviation   
0, 0, 0, 6.215433945300219e-09, 1.945611926433923e-12
0, 0, 1, 5.577387884869722e-09, 2.52872687776928e-12
0, 0, 2, 5.492188925870778e-09, 2.73369859520043e-12
0, 0, 3, 1.621964607068094e-08, 5.513356476021545e-12
0, 0, 4, 1.171929753240875e-08, 4.488076689655059e-12
0, 0, 5, 1.691032380790602e-08, 5.254753690970435e-12
0, 0, 6, 1.519442882624844e-08, 5.602031175993788e-12
0, 0, 7, 1.375313374296638e-08, 4.287899127401592e-12
0, 0, 8, 1.176774233613287e-08, 4.737042821331341e-12
0, 0, 9, 1.719243591935538e-08, 4.751136169152141e-12
0, 0, 10, 7.313563532562739e-09, 2.258754029624101e-12
0, 0, 11, 8.764376779879512e-09, 2.926150807769142e-12
0, 0, 12, 1.208734445867776e-08, 4.551359752712067e-12
0, 0, 13, 1.551398653987235e-08, 4.78007931747524e-12
0, 0, 14, 1.4948939863757e-08, 4.886754415822227e-12
0, 0, 15, 1.036723684677554e-08, 3.01477313866685e-12
0, 0, 16, 1.234739333000334e-08, 3.534633347332953e-12
0, 0, 17, 1.580581709959006e-08, 4.158574047594858e-12
0, 0, 18, 1.745159927679651e-08, 5.623522964223659e-12
0, 0, 19, 1.435132279681284e-08, 3.680636178741684e-12
0, 0, 20, 8.767164771938951e-09, 2.396604681240987e-12
0, 0, 21, 1.225625378964423e-08, 4.536641186549636e-12
0, 0, 22, 1.912497893385989e-08, 6.337650733387404e-12
0, 0, 23, 1.220342227270521e-08, 4.057003382034121e-12
0, 0, 24, 1.034392482779367e-08, 3.172896039260652e-12
0, 0, 25, 9.315815674426631e-09, 2.898727286781644e-12
0, 0, 26, 1.487842826719543e-08, 5.970318413818913e-12
0, 0, 27, 1.343152877808507e-08, 3.743335217366576e-12
0, 0, 28, 1.519583037179473e-08, 4.899312685886991e-12
0, 0, 29, 1.695975804238969e-08, 4.893340199061517e-12
0, 0, 30, 1.596579579654644e-08, 4.882347698906769e-12
0, 0, 31, 9.314882198907526e-09, 2.549476729296758e-12
0, 0, 32, 9.611866857994755e-09, 2.755599640059247e-12
0, 0, 33, 1.829234363981413e-08, 6.111893884701718e-12
0, 0, 34, 2.788208952608784e-08, 8.792314632421689e-12
0, 0, 35, 1.881189426455876e-08, 5.419040393985459e-12
0, 0, 36, 3.287462035928002e-08, 8.021915283412564e-12
0, 0, 37, 5.802803570986725e-08, 1.022615290762244e-11
0, 0, 38, 1.05886307721903e-07, 1.476588339682681e-11
0, 0, 39, 1.827158371270343e-07, 1.932523386263068e-11
0, 0, 40, 3.383575801763072e-07, 2.744941062007857e-11
0, 0, 41, 5.460328225126432e-07, 3.501700770379685e-11
0, 0, 42, 8.198364298550587e-07, 4.311439277403883e-11
0, 0, 43, 1.075219529411697e-06, 4.903516929702939e-11
0, 0, 44, 1.326829192294099e-06, 5.354358053816933e-11
0, 0, 45, 1.752430534907035e-06, 6.377307154261749e-11
0, 0, 46, 1.966918489415548e-06, 6.536520774070646e-11
0, 0, 47, 2.283403091496439e-06, 7.092036399163807e-11
0, 0, 48, 2.525045601942111e-06, 7.430057553333101e-11
0, 0, 49, 2.811300646499149e-06, 7.812790916555302e-11
0, 0, 50, 3.061580855501234e-06, 7.965604726985184e-11
0, 0, 51, 3.274375785622397e-06, 8.209333445624917e-11
0, 0, 52, 3.463588200247614e-06, 8.311614912533223e-11
0, 0, 53, 3.722949031725875e-06, 8.761240398522949e-11
0, 0, 54, 3.860997367155505e-06, 8.909204606914103e-11
0, 0, 55, 3.955045940529089e-06, 8.969981160964126e-11
0, 0, 56, 3.936724624509225e-06, 8.818505181350909e-11
0, 0, 57, 4.057141268276609e-06, 8.901169006963312e-11
0, 0, 58, 3.938766440114705e-06, 8.55281852961656e-11
0, 0, 59, 3.88952184948721e-06, 8.42959861423786e-11
0, 0, 60, 3.934695541829569e-06, 8.433128865928597e-11
0, 0, 61, 3.841718353214674e-06, 8.185162477504398e-11
0, 0, 62, 3.783883357755258e-06, 8.060494876282867e-11
0, 0, 63, 3.786415618378669e-06, 8.105368661725347e-11
0, 0, 64, 3.750887117348611e-06, 7.996961346665385e-11
0, 0, 65, 3.660010179373785e-06, 7.67388820431526e-11
0, 0, 66, 3.660787569970125e-06, 7.604694537518141e-11
0, 0, 67, 3.640119984993362e-06, 7.580371270470481e-11
0, 0, 68, 3.653755129562342e-06, 7.578724692467775e-11
0, 0, 69, 3.616053390942398e-06, 7.608838601643188e-11
0, 0, 70, 3.449263886068366e-06, 7.147310170457138e-11
0, 0, 71, 3.395590738364263e-06, 7.016556437244393e-11
0, 0, 72, 3.343576963743544e-06, 7.04409508921745e-11
0, 0, 73, 3.250915142416488e-06, 6.812857117152441e-11
0, 0, 74, 3.17640933644725e-06, 6.771672903145165e-11
0, 0, 75, 3.176565314788604e-06, 6.850491057193909e-11
0, 0, 76, 3.04959303321084e-06, 6.490622477897141e-11
0, 0, 77, 3.058502443309408e-06, 6.634801622677765e-11
0, 0, 78, 2.936081500592991e-06, 6.380658378910757e-11
0, 0, 79, 2.816489313772763e-06, 5.967321969356315e-11
