# TOPAS Version: 3.9
# Parameter File: 6.8a_nobrem.txt
# Results for scorer: DoseOnRTGrid
# Filtered by: OnlyIncludeIfParticleOrAncestorNotFromProcess = 1 "eBrem"
# Scored in component: Scorer
# X in 1 bin  of 0.5 cm
# Y in 1 bin  of 0.5 cm
# Z in 80 bins of 0.025 cm
# DoseToMedium ( Gy ) : Sum   Standard_Deviation   
0, 0, 0, 2.451978389217402e-07, 5.751554804175493e-12
0, 0, 1, 2.334014368443604e-07, 5.383278344262431e-12
0, 0, 2, 2.67658293751083e-07, 6.359951788289939e-12
0, 0, 3, 2.892115276154072e-07, 7.295490554370618e-12
0, 0, 4, 2.766038846857555e-07, 6.458512438655703e-12
0, 0, 5, 2.756792127911467e-07, 6.777931338293478e-12
0, 0, 6, 3.069820309065108e-07, 7.89448750964365e-12
0, 0, 7, 3.248381972298375e-07, 7.343791253502202e-12
0, 0, 8, 2.974051369619701e-07, 6.682184165494578e-12
0, 0, 9, 2.887047401145537e-07, 6.470364254061906e-12
0, 0, 10, 2.782398951239884e-07, 6.208281260280265e-12
0, 0, 11, 3.051663952646777e-07, 7.147913497464498e-12
0, 0, 12, 3.20635564321492e-07, 7.109951757811637e-12
0, 0, 13, 3.213980619420909e-07, 7.470948645277968e-12
0, 0, 14, 3.76087626818844e-07, 8.058745265716521e-12
0, 0, 15, 3.813352975612361e-07, 8.180857329376159e-12
0, 0, 16, 4.347706124008255e-07, 8.385428102440676e-12
0, 0, 17, 4.496818064581021e-07, 9.07087730618106e-12
0, 0, 18, 4.78953779747826e-07, 9.702889991955456e-12
0, 0, 19, 5.195201993046794e-07, 9.820022466720469e-12
0, 0, 20, 6.188310521793028e-07, 1.061429758815483e-11
0, 0, 21, 6.63185289795365e-07, 1.126280510872877e-11
0, 0, 22, 7.171840934461216e-07, 1.160959399730746e-11
0, 0, 23, 8.398857289648731e-07, 1.249594500507462e-11
0, 0, 24, 1.009749325930898e-06, 1.420163930045822e-11
0, 0, 25, 1.061393390955345e-06, 1.489524914101728e-11
0, 0, 26, 1.189207978313789e-06, 1.544407775287543e-11
0, 0, 27, 1.347151851405215e-06, 1.641405646296187e-11
0, 0, 28, 1.475529188610381e-06, 1.730169381326352e-11
0, 0, 29, 1.733432668515889e-06, 1.963007902053889e-11
0, 0, 30, 1.877233898994746e-06, 1.938662433080126e-11
0, 0, 31, 2.187824065913446e-06, 2.1265045692558e-11
0, 0, 32, 2.490342012606561e-06, 2.339447083299163e-11
0, 0, 33, 2.766561919997912e-06, 2.347960490131826e-11
0, 0, 34, 3.140034550597193e-06, 2.534077033696102e-11
0, 0, 35, 3.675124389701523e-06, 2.850614415309053e-11
0, 0, 36, 4.028602688777028e-06, 2.914986942938747e-11
0, 0, 37, 4.440584689291427e-06, 3.0980075276759e-11
0, 0, 38, 5.009777396480786e-06, 3.318873714377746e-11
0, 0, 39, 5.474015779327601e-06, 3.355310033208545e-11
0, 0, 40, 6.007021511322819e-06, 3.464561539867577e-11
0, 0, 41, 6.793152351747267e-06, 3.797965168199856e-11
0, 0, 42, 7.523960903199622e-06, 4.027297891522832e-11
0, 0, 43, 8.080333827820141e-06, 4.165022170798836e-11
0, 0, 44, 8.946894922701176e-06, 4.391503958198723e-11
0, 0, 45, 9.906671948556323e-06, 4.607820913821868e-11
0, 0, 46, 1.049906859407201e-05, 4.745547810026362e-11
0, 0, 47, 1.150141179095954e-05, 4.905062346236454e-11
0, 0, 48, 1.219705063704168e-05, 4.999388537135885e-11
0, 0, 49, 1.307395632466068e-05, 5.166408336944873e-11
0, 0, 50, 1.428132509317948e-05, 5.441265974336465e-11
0, 0, 51, 1.516275187896099e-05, 5.535826081218917e-11
0, 0, 52, 1.596665060787927e-05, 5.720383500350253e-11
0, 0, 53, 1.707119008642621e-05, 5.949807970716428e-11
0, 0, 54, 1.802212864276953e-05, 6.021850307034435e-11
0, 0, 55, 1.895471905299928e-05, 6.078587140797484e-11
0, 0, 56, 2.043031417997554e-05, 6.437613864183259e-11
0, 0, 57, 2.179553484893404e-05, 6.62388430680435e-11
0, 0, 58, 2.301036874996498e-05, 6.819998719915166e-11
0, 0, 59, 2.391939960944001e-05, 6.890116182966221e-11
0, 0, 60, 2.486253470124211e-05, 6.995313873161959e-11
0, 0, 61, 2.633521762618329e-05, 7.204328081101797e-11
0, 0, 62, 2.755253808572888e-05, 7.378483874534721e-11
0, 0, 63, 2.899218270613346e-05, 7.576538038898249e-11
0, 0, 64, 3.035084773728158e-05, 7.730731505969444e-11
0, 0, 65, 3.193574593751691e-05, 7.921260312756184e-11
0, 0, 66, 3.293060581199825e-05, 8.011332180743888e-11
0, 0, 67, 3.48516259691678e-05, 8.350207250840895e-11
0, 0, 68, 3.596933311200701e-05, 8.340097630634428e-11
0, 0, 69, 3.718208608916029e-05, 8.48492120242949e-11
0, 0, 70, 3.818880941253155e-05, 8.542503998169633e-11
0, 0, 71, 3.955094871344045e-05, 8.792253814274621e-11
0, 0, 72, 4.084678585059009e-05, 8.851596392772422e-11
0, 0, 73, 4.223983705742285e-05, 8.968712430201256e-11
0, 0, 74, 4.305775291868486e-05, 9.020733463153322e-11
0, 0, 75, 4.480778079596348e-05, 9.227499726381504e-11
0, 0, 76, 4.626561712939292e-05, 9.389635445483936e-11
0, 0, 77, 4.675170202972367e-05, 9.3017836134584e-11
0, 0, 78, 4.829445606446825e-05, 9.538436512841592e-11
0, 0, 79, 4.944558531860821e-05, 9.61114131043544e-11
